id,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,A fundamentação teórica oferecida no curso de Licenciatura foi suficiente para sua compreensão sobre a educação escolar e sua preparação para o exercício da docência?,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,"A instituição promoveu atividades de cultura, de lazer e de interação social.",Alguém em sua família concluiu um curso superior?,Algum dos grupos abaixo foi determinante para você enfrentar dificuldades durante seu curso superior e concluí-lo?,"Ao longo da sua trajetória acadêmica, você recebeu algum tipo de auxílio permanência? No caso de haver mais de uma opção, marcar apenas a bolsa de maior duração.","Ao longo da sua trajetória acadêmica, você recebeu algum tipo de bolsa acadêmica? No caso de haver mais de uma opção, marcar apenas a bolsa de maior duração.","As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.","As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,As condições de infraestrutura das salas de aula foram adequadas.,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,Até que etapa de escolarização seu pai concluiu?,Até que etapa de escolarização sua mãe concluiu?,Durante o curso de graduação você participou de programas e/ou atividades curriculares no exterior?,Em qual etapa/modalidade de ensino você realizou seu estágio curricular obrigatório?,Em qual turno você realizou o estágio curricular obrigatório?,Em que instituição você realizou seu estágio curricular obrigatório? Assinale a alternativa mais relevante para você.,Em que tipo de escola você cursou o ensino médio?,Em que unidade da Federação você concluiu o ensino médio?,"Excetuando-se os livros indicados na bibliografia do seu curso, quantos livros você leu neste ano?","Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,No curso você teve oportunidade de aprender a trabalhar em equipe.,"No decorrer do estágio curricular obrigatório, você teve adequado acompanhamento de um ou mais professores da instituição em que estagiou?","No decorrer do estágio curricular obrigatório, você teve suficiente orientação e supervisão de professores do seu curso?",O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,O curso exigiu de você organização e dedicação frequente aos estudos.,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,O curso propiciou experiências de aprendizagem inovadoras.,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,Onde e com quem você mora atualmente?,Onde você pretende atuar daqui a cinco anos?,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,"Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",Qual a principal razão para você ter escolhido a Licenciatura?,Qual a principal razão para você ter escolhido a sua instituição de educação superior?,"Qual a renda total de sua família, incluindo seus rendimentos?",Qual a sua nacionalidade?,Qual alternativa a seguir melhor descreve sua situação de trabalho (exceto estágio ou bolsas)?,Qual alternativa a seguir melhor descreve sua situação financeira (incluindo bolsas)?,Qual é a sua cor ou raça?,Qual modalidade de ensino médio você concluiu?,Qual o principal motivo para você ter escolhido este curso?,Qual o seu estado civil?,Quantas horas de estágio curricular obrigatório você integralizou?,"Quantas horas por semana, aproximadamente, você dedicou aos estudos, excetuando as horas de aula?","Quantas pessoas da sua família moram com você? Considere seus pais, irmãos, cônjuge, filhos e outros parentes que moram na mesma casa com você.","Que tipo de bolsa de estudos ou financiamento do curso você recebeu para custear todas ou a maior parte das mensalidades? No caso de haver mais de uma opção, marcar apenas a bolsa de maior duração.",Quem lhe deu maior incentivo para cursar a graduação?,"Se você tem experiência no magistério, em qual etapa/modalidade atuou? Assinale a alternativa mais relevante para você.",Seu ingresso no curso de graduação se deu por meio de políticas de ação afirmativa ou inclusão social?,"Você já tem experiência profissional no magistério, qual a forma de contrato? Assinale a alternativa mais relevante para você.",Você pretende exercer o magistério após o término do curso?,Você teve oportunidade de aprendizado de idioma estrangeiro na Instituição?,"Você vivenciou, durante o curso de graduação, experiências pedagógicas que gostaria de proporcionar aos seus futuros alunos?",NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,TP_PRES,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,CO_RS_I9,NOME_CURSO,Código Mantenedora,CNPJ,Natureza Jurídica,Instituição(IES),Sigla,Endereço,Município,UF,Organização Acadêmica,Categoria,Categoria Administrativa,IGC,Ano IGC
221,6,4,Apenas em algumas disciplinas/situações,NA,5,2,4,4,Sim,Não recebi apoio para enfrentar dificuldades,Nenhum,Bolsa de extensão,6,5,5,4,3,6,5,6,5,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino fundamental: 1º ao 5º ano (1ª a 4ª série),Não participei,Educação Infantil,Matutino,Escola pública,Todo em escola pública,Paraíba (PB)                                                      52,Um ou dois,5,4,NA,NA,4,6,Apenas em algumas disciplinas/situações,Apenas em algumas disciplinas/situações,6,6,6,3,4,6,4,6,6,4,4,6,"Em casa ou apartamento, com pais e/ou parentes","Em escola/instituição privada, na gestão educacional",3,6,2,3,4,3,5,5,Outra razão,Gratuidade,"De 3 a 4,5 salários mínimos (R$ 2811,01 a R$ 4.216,50).",Brasileira,Não estou trabalhando,Não tenho renda e meus gastos são financiados pela minha família ou por outras pessoas,Parda,Ensino médio tradicional,Influência familiar,Solteiro(a),De 101 a 200,De uma a três,Quatro,"Nenhum, pois meu curso é gratuito",Outros membros da família que não os pais,Não tenho experiência no magistério,Não,Não tenho experiência no magistério,Ainda não decidi,Não,Apenas em algumas disciplinas/situações,2017,550,2,10028,3502,11594,1,2504009,25,2,26,F,2012,2013,1,0,1,555,555,555,555,27.5,44.7,37.5,55.5,42,50,40,69,65,70,21.7,C,Educação Física (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
222,4,5,"Sim, em grande parte",6,6,5,NA,6,Sim,Pais,Nenhum,Nenhum,6,5,6,6,6,6,6,5,5,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino fundamental: 1º ao 5º ano (1ª a 4ª série),Não participei,Ensino Fundamental – anos iniciais,Matutino,Escola pública,Todo em escola pública,Paraíba (PB)                                                      52,De seis a oito,6,5,2,4,5,6,"Sim, em grande parte do tempo","Sim, em grande parte do tempo",6,6,6,4,6,5,6,6,6,6,5,6,"Em casa ou apartamento, com pais e/ou parentes","Em escola pública, como professor",5,6,6,6,6,4,6,5,Acredito ser minha vocação,Gratuidade,"De 1,5 a 3 salários mínimos (R$ 1405,51 a R$ 2.811,00).",Brasileira,Trabalho eventualmente,Não tenho renda e meus gastos são financiados pela minha família ou por outras pessoas,Branca,Ensino médio tradicional,Vocação,Solteiro(a),Mais de 400,Mais de doze,Duas,"Nenhum, pois meu curso é gratuito",Pais,Não tenho experiência no magistério,Não,Não tenho experiência no magistério,"Sim, como atuação profissional principal",Não,"Sim, em grande parte do tempo",2017,550,2,10028,3502,11594,1,2504009,25,2,42,M,1992,2013,1,0,1,555,555,555,555,67.1,54.4,50,61,49,65,45,73,85,70,71.3,E,Educação Física (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
223,5,5,"Sim, em grande parte",5,4,4,4,4,Sim,Não tive dificuldade,Nenhum,Nenhum,4,5,6,4,5,3,2,4,5,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino Superior - Graduação,Não participei,Educação Infantil,Matutino,Escola pública,Todo em escola pública,Paraíba (PB)                                                      52,Nenhum,4,4,2,3,5,6,"Sim, durante todo o tempo","Sim, durante todo o tempo",2,3,3,3,3,4,4,3,2,4,3,4,"Em casa ou apartamento, com pais e/ou parentes",Em outro campo de atuação profissional não vinculado à educação,4,4,5,4,4,4,4,4,É uma opção alternativa de atividade profissional,Gratuidade,"Até 1,5 salário mínimo (até R$ 1405,50).",Brasileira,Não estou trabalhando,"Tenho renda, mas recebo ajuda da família ou de outras pessoas para financiar meus gastos",Parda,Ensino médio tradicional,Outro motivo,Solteiro(a),De 101 a 200,De quatro a sete,Duas,"Nenhum, pois meu curso é gratuito",Pais,Não tenho experiência no magistério,"Sim, por ter estudado em escola pública ou particular com bolsa de estudos",Não tenho experiência no magistério,Ainda não decidi,Não,Apenas em algumas disciplinas/situações,2017,550,2,10028,3502,11594,1,2504009,25,2,23,F,2011,2013,1,0,1,555,555,555,555,34.2,36.8,25,54.5,59,75,55,50,70,45,33.3,C,Educação Física (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
224,4,4,"Sim, completamente",5,5,5,6,5,Sim,Pais,Nenhum,Bolsa de extensão,5,4,5,5,5,6,4,3,5,Ensino Médio,Ensino médio,Não participei,Educação Infantil,Matutino,Escola pública,Todo em escola pública,Paraíba (PB)                                                      52,Nenhum,4,5,6,NA,5,4,"Sim, em grande parte do tempo","Sim, em grande parte do tempo",3,4,4,6,3,6,6,3,4,5,5,6,"Em casa ou apartamento, com cônjuge e/ou filhos","Em escola pública, como professor",5,5,5,5,6,NA,6,5,Acredito ser minha vocação,Gratuidade,"De 1,5 a 3 salários mínimos (R$ 1405,51 a R$ 2.811,00).",Brasileira,Trabalho até 20 horas semanais,Tenho renda e contribuo com o sustento da família,Parda,Ensino médio tradicional,Vocação,Casado(a),De 301 a 400,De uma a três,Duas,"Nenhum, pois meu curso é gratuito",Pais,Ensino Médio,"Sim, por ter estudado em escola pública ou particular com bolsa de estudos","Sim, em escola pública, com contrato temporário (não concursado)","Sim, como atuação profissional principal",Não,"Sim, durante todo o tempo",2017,550,2,10028,3502,11594,1,2504009,25,2,27,M,2008,2013,1,0,1,555,555,555,555,36.8,32.4,25,43.5,77,65,80,10,50,0,38.2,B,Educação Física (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
225,6,5,"Sim, em grande parte",5,6,5,NA,6,Não,Pais,Nenhum,Nenhum,5,6,5,6,6,6,5,6,4,Ensino Médio,Ensino médio,Não participei,Educação Infantil,Matutino,Escola pública,Todo em escola pública,Paraíba (PB)                                                      52,Nenhum,6,6,NA,4,5,6,"Sim, em grande parte do tempo","Sim, em grande parte do tempo",5,6,4,6,4,6,3,5,6,6,6,6,"Em casa ou apartamento, com cônjuge e/ou filhos","Em escola pública, como professor",5,6,4,6,6,5,6,6,Acredito ser minha vocação,Gratuidade,"Até 1,5 salário mínimo (até R$ 1405,50).",Brasileira,Não estou trabalhando,Não tenho renda e meus gastos são financiados pela minha família ou por outras pessoas,Parda,Ensino médio tradicional,Vocação,Casado(a),Até 100,De uma a três,Duas,"Nenhum, pois meu curso é gratuito",Pais,Não tenho experiência no magistério,Não,Não tenho experiência no magistério,Ainda não decidi,Não,"Sim, em grande parte do tempo",2017,550,2,10028,3502,11594,1,2504009,25,2,24,M,2011,2013,1,0,1,555,333,333,333,35.3,30,50,0,0,0,0,0,0,0,37,B,Educação Física (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
226,4,5,"Sim, completamente",4,4,5,3,3,Não,"Irmãos, primos ou tios",Nenhum,Nenhum,5,5,5,5,3,6,5,5,5,Ensino Médio,Ensino médio,Não participei,Ensino Fundamental – anos iniciais,Matutino,Escola pública,Todo em escola pública,Paraíba (PB)                                                      52,Um ou dois,2,1,1,1,3,6,Não,"Sim, em grande parte do tempo",5,6,5,3,5,4,3,5,5,5,3,5,"Em casa ou apartamento, com pais e/ou parentes","Em escola pública, como professor",3,5,3,2,5,5,5,3,É uma opção alternativa de atividade profissional,Foi a única onde tive aprovação,"Até 1,5 salário mínimo (até R$ 1405,50).",Brasileira,Não estou trabalhando,"Tenho renda, mas recebo ajuda da família ou de outras pessoas para financiar meus gastos",Parda,Ensino médio tradicional,Outro motivo,Solteiro(a),De 101 a 200,De uma a três,Duas,"Nenhum, pois meu curso é gratuito",Outros membros da família que não os pais,Não tenho experiência no magistério,"Sim, por ter estudado em escola pública ou particular com bolsa de estudos",Não tenho experiência no magistério,"Sim, mas esta não será a minha atuação profissional principal",Não,"Sim, durante todo o tempo",2017,550,2,10028,3502,11594,1,2504009,25,2,25,M,2012,2013,1,0,1,555,555,555,555,54.1,59,50,72.5,72,60,75,73,65,75,52.4,C,Educação Física (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
227,6,1,"Sim, em grande parte",1,4,1,1,1,Não,Não recebi apoio para enfrentar dificuldades,Nenhum,Bolsa de extensão,6,2,6,4,6,5,4,3,5,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino fundamental: 6º ao 9º ano (5ª a 8ª série),Não participei,Ensino Fundamental – anos iniciais,Matutino,Escola pública,Todo em escola pública,Paraíba (PB)                                                      52,Nenhum,5,5,1,1,2,3,"Sim, em grande parte do tempo",Apenas em algumas disciplinas/situações,6,5,6,3,3,4,2,6,6,2,2,5,"Em casa ou apartamento, com pais e/ou parentes","Em escola pública, como professor",5,4,6,1,4,6,5,4,Acredito ser minha vocação,Proximidade da minha residência,"De 1,5 a 3 salários mínimos (R$ 1405,51 a R$ 2.811,00).",Brasileira,Trabalho até 20 horas semanais,"Tenho renda, mas recebo ajuda da família ou de outras pessoas para financiar meus gastos",Branca,Ensino médio tradicional,Vocação,Solteiro(a),De 101 a 200,De quatro a sete,Quatro,"Nenhum, pois meu curso é gratuito",Ninguém,Não tenho experiência no magistério,"Sim, por ter estudado em escola pública ou particular com bolsa de estudos",Não tenho experiência no magistério,"Sim, como atuação profissional principal",Não,"Sim, em grande parte do tempo",2017,550,2,10028,3502,11594,1,2504009,25,2,22,F,2012,2013,1,0,1,555,555,555,555,31.3,56.8,50,67,65,65,65,69,65,70,22.8,B,Educação Física (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
228,5,5,"Sim, completamente",5,5,5,5,5,Sim,Não recebi apoio para enfrentar dificuldades,Nenhum,Nenhum,5,5,5,5,5,5,5,5,5,Ensino Superior - Graduação,Ensino fundamental: 6º ao 9º ano (5ª a 8ª série),Não participei,Educação Infantil,Matutino,Escola pública,Todo em escola privada (particular),Paraíba (PB)                                                      52,De três a cinco,5,5,5,5,5,5,"Sim, durante todo o tempo","Sim, durante todo o tempo",5,5,5,5,5,5,5,5,5,5,5,5,"Em casa ou apartamento, sozinho","Em escola pública, como professor",5,5,5,5,5,5,5,5,Acredito ser minha vocação,Gratuidade,"Até 1,5 salário mínimo (até R$ 1405,50).",Brasileira,Não estou trabalhando,Sou o principal responsável pelo sustento da família,Preta,Ensino médio tradicional,Outro motivo,Solteiro(a),Até 100,De uma a três,Nenhuma,"Nenhum, pois meu curso é gratuito",Pais,Não tenho experiência no magistério,Não,"Sim, em escola pública, como concursado","Sim, como atuação profissional principal","Sim, somente na modalidade presencial","Sim, durante todo o tempo",2017,550,2,10028,3502,11594,1,2504009,25,2,25,M,2010,2013,1,0,1,555,555,555,555,50.9,64.3,62.5,67,79,75,80,55,75,50,46.4,D,Educação Física (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
229,4,6,"Sim, em grande parte",NA,5,4,4,5,Sim,Não tive dificuldade,Nenhum,Nenhum,5,5,6,5,4,5,4,6,5,Pós-graduação,Ensino médio,Não participei,Ensino Fundamental – anos iniciais,Matutino,Escola pública,Todo em escola privada (particular),Paraíba (PB)                                                      52,De três a cinco,5,4,NA,4,4,5,"Sim, em grande parte do tempo","Sim, em grande parte do tempo",5,5,4,5,5,5,5,5,5,4,5,5,"Em casa ou apartamento, com pais e/ou parentes","Em escola pública, como professor",4,5,4,6,5,5,4,4,Importância da profissão,Qualidade/reputação,"Até 1,5 salário mínimo (até R$ 1405,50).",Brasileira,Não estou trabalhando,Não tenho renda e meus gastos são financiados pela minha família ou por outras pessoas,Amarela,Ensino médio tradicional,Outro motivo,Solteiro(a),De 101 a 200,De uma a três,Uma,"Nenhum, pois meu curso é gratuito",Pais,Não tenho experiência no magistério,Não,Não tenho experiência no magistério,"Sim, como atuação profissional principal",Não,"Sim, em grande parte do tempo",2017,550,2,10028,3502,11594,1,2504009,25,2,28,F,2005,2013,1,0,1,555,555,555,555,62.5,51.3,37.5,72,54,50,55,90,50,100,66.2,B,Educação Física (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
230,5,4,"Sim, em grande parte",NA,5,2,5,4,Sim,Pais,Nenhum,Bolsa de extensão,5,5,6,4,2,4,2,3,3,Ensino Médio,Pós-graduação,Não participei,Educação Infantil,Matutino,Escola pública,Todo em escola pública,Paraíba (PB)                                                      52,Um ou dois,6,6,NA,NA,5,5,"Sim, em grande parte do tempo","Sim, em grande parte do tempo",4,4,5,5,4,5,6,4,4,4,3,6,"Em casa ou apartamento, com pais e/ou parentes","Em escola pública, como professor",4,3,3,4,4,5,4,4,Tive professores que me inspiraram,Gratuidade,"De 10 a 30 salários mínimos (R$ 9370,01 a R$ 28.110,00).",Brasileira,Não estou trabalhando,"Tenho renda, mas recebo ajuda da família ou de outras pessoas para financiar meus gastos",Parda,"Profissionalizante técnico (eletrônica, contabilidade, agrícola, outro)",Vocação,Solteiro(a),De 101 a 200,De quatro a sete,Uma,"Nenhum, pois meu curso é gratuito",Pais,Ensino Fundamental – anos iniciais,Não,"Sim, em escola privada confessional como contratado","Sim, como atuação profissional principal",Não,"Sim, em grande parte do tempo",2017,550,2,10028,3502,11594,1,2504009,25,2,25,M,2013,2014,1,0,1,555,555,555,555,54.8,48.9,37.5,66,61,65,60,71,75,70,56.8,D,Educação Física (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
231,4,3,Apenas em algumas disciplinas/situações,NA,5,3,NA,5,Sim,Colegas de curso ou amigos,Nenhum,Bolsa de extensão,4,5,NA,NA,4,4,3,3,4,Ensino Médio,Ensino médio,Não participei,Ensino Fundamental – anos iniciais,Matutino,Escola pública,Todo em escola pública,Paraíba (PB)                                                      52,Nenhum,6,4,NA,NA,3,5,Apenas em algumas disciplinas/situações,"Sim, em grande parte do tempo",4,5,5,4,4,4,5,5,6,4,5,6,"Em casa ou apartamento, com pais e/ou parentes",Em outro campo de atuação profissional não vinculado à educação,3,4,3,3,4,3,4,5,Importância da profissão,Gratuidade,"De 1,5 a 3 salários mínimos (R$ 1405,51 a R$ 2.811,00).",Brasileira,Não estou trabalhando,"Tenho renda, mas recebo ajuda da família ou de outras pessoas para financiar meus gastos",Parda,Ensino médio tradicional,Vocação,Outro,De 101 a 200,"Nenhuma, apenas assisto às aulas",Cinco,"Nenhum, pois meu curso é gratuito",Pais,Não tenho experiência no magistério,"Sim, por ter estudado em escola pública ou particular com bolsa de estudos",Não tenho experiência no magistério,Ainda não decidi,Não,"Sim, em grande parte do tempo",2017,550,2,10028,3502,11594,1,2504009,25,2,22,M,2012,2014,1,0,1,555,555,555,555,52.3,59,50,72.5,75,55,80,70,50,75,50,C,Educação Física (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
232,6,6,"Sim, completamente",6,6,6,6,6,Sim,Não tive dificuldade,Nenhum,Bolsa de extensão,6,6,6,6,6,6,6,6,5,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Pós-graduação,Não participei,Ensino Fundamental – anos iniciais,Matutino,Escola pública,Todo em escola privada (particular),Paraíba (PB)                                                      52,Nenhum,6,6,6,6,6,6,"Sim, em grande parte do tempo","Sim, durante todo o tempo",4,6,4,6,6,6,6,6,5,6,6,6,"Em casa ou apartamento, com pais e/ou parentes","Em escola pública, como professor",6,6,6,6,6,6,6,6,Importância da profissão,Outro motivo,"De 3 a 4,5 salários mínimos (R$ 2811,01 a R$ 4.216,50).",Brasileira,Não estou trabalhando,Não tenho renda e meus gastos são financiados pela minha família ou por outras pessoas,Branca,Ensino médio tradicional,Vocação,Solteiro(a),De 101 a 200,De uma a três,Quatro,"Nenhum, pois meu curso é gratuito",Pais,Educação Infantil,Não,"Sim, como voluntário","Sim, como atuação profissional principal","Sim, somente na modalidade presencial","Sim, durante todo o tempo",2017,550,2,10028,3502,11594,1,2504009,25,2,23,M,2012,2014,1,0,1,555,335,555,555,45.9,65.1,62.5,69,63,75,60,75,75,75,39.5,C,Educação Física (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
235,6,5,"Sim, em grande parte",4,4,2,4,5,Sim,Colegas de curso ou amigos,Nenhum,Bolsa de extensão,6,5,6,6,2,6,5,4,6,Pós-graduação,Pós-graduação,Não participei,Educação Infantil,Vespertino,Escola privada particular,Todo em escola privada (particular),Paraíba (PB)                                                      52,Nenhum,6,4,4,5,3,6,"Sim, em grande parte do tempo","Sim, em grande parte do tempo",6,6,6,5,6,6,4,6,6,5,3,6,"Em casa ou apartamento, com pais e/ou parentes","Em escola pública, como professor",3,6,5,4,4,5,6,5,Acredito ser minha vocação,Gratuidade,"De 3 a 4,5 salários mínimos (R$ 2811,01 a R$ 4.216,50).",Brasileira,Trabalho até 20 horas semanais,"Tenho renda, mas recebo ajuda da família ou de outras pessoas para financiar meus gastos",Parda,Ensino médio tradicional,Vocação,Solteiro(a),De 201 a 300,De uma a três,Cinco,"Nenhum, pois meu curso é gratuito",Pais,Educação Infantil,Não,"Sim, como voluntário","Sim, como atuação profissional principal",Não,"Sim, em grande parte do tempo",2017,550,2,10028,3502,11594,1,2504009,25,2,22,M,2013,2014,1,0,1,555,555,555,555,41.8,25,0,62.5,51,75,45,74,70,75,47.4,C,Educação Física (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
